id,image_id,score
157,157.12.jpg,0.73
157,157.13.jpg,0.75
157,157.14.jpg,0.81
157,157.15.jpg,0.56
157,157.16.jpg,0.66
157,157.17.jpg,0.53
157,157.18.jpg,0.57
157,157.19.jpg,0.58
158,158.00.jpg,0.79
158,158.01.jpg,0.67
158,158.02.jpg,0.61
158,158.03.jpg,0.81
158,158.04.jpg,0.8
158,158.05.jpg,0.7
158,158.06.jpg,0.85
158,158.07.jpg,0.64
158,158.08.jpg,0.57
158,158.09.jpg,0.66
158,158.10.jpg,0.73
158,158.11.jpg,0.67
158,158.12.jpg,0.77
158,158.13.jpg,0.65
158,158.14.jpg,0.75
158,158.15.jpg,0.59
158,158.16.jpg,0.66
158,158.17.jpg,0.65
158,158.18.jpg,0.64
158,158.19.jpg,0.54
158,158.20.jpg,0.57
158,158.21.jpg,0.38
158,158.22.jpg,0.56
158,158.23.jpg,0.58
158,158.24.jpg,0.46
159,159.00.jpg,0.39
159,159.01.jpg,0.33
159,159.02.jpg,0.42
159,159.03.jpg,0.4
159,159.04.jpg,0.39
159,159.05.jpg,0.69
159,159.06.jpg,0.61
159,159.07.jpg,0.71
159,159.08.jpg,0.64
159,159.09.jpg,0.6
160,160.00.jpg,0.85
160,160.01.jpg,0.82
160,160.02.jpg,0.46
160,160.03.jpg,0.82
160,160.04.jpg,0.59
160,160.05.jpg,0.56
160,160.06.jpg,0.51
160,160.07.jpg,0.37
160,160.08.jpg,0.47
160,160.09.jpg,0.54
160,160.10.jpg,0.47
160,160.11.jpg,0.45
160,160.12.jpg,0.46
161,161.00.jpg,0.65
161,161.01.jpg,0.72
161,161.02.jpg,1
161,161.03.jpg,0.75
161,161.04.jpg,0.55
161,161.05.jpg,0.44
161,161.06.jpg,0.43
161,161.07.jpg,0.44
161,161.08.jpg,0.38
161,161.09.jpg,0.43
162,162.00.jpg,0.45
162,162.01.jpg,0.5
162,162.02.jpg,0.53
162,162.03.jpg,0.56
162,162.04.jpg,0.47
162,162.05.jpg,0.65
162,162.06.jpg,0.6
162,162.07.jpg,0.72
162,162.08.jpg,0.69
162,162.09.jpg,0.79
162,162.10.jpg,0.7
162,162.11.jpg,0.65
162,162.12.jpg,0.43
163,163.00.jpg,0.5
163,163.01.jpg,0.76
163,163.02.jpg,0.54
163,163.03.jpg,0.55
163,163.04.jpg,0.56
164,164.00.jpg,0.36
164,164.01.jpg,0.85
164,164.02.jpg,0.63
164,164.03.jpg,0.44
164,164.04.jpg,0.62
