id,image_id,rank,score
50,37,2c,28.3675537109375
50,38,1f,24.871875762939453
50,39,1f,29.372146606445312
50,40,1f,24.94049835205078
50,41,1f,27.471656799316406
50,42,1f,26.64447021484375
50,43,3a,25.82211685180664
50,44,3a,25.82391929626465
50,45,3a,25.931949615478516
50,46,3a,26.28512954711914
50,47,3a,24.414779663085938
50,48,2d,20.539840698242188
50,49,2d,20.858983993530273
50,50,2d,20.688661575317383
50,51,2d,20.19218635559082
50,52,2e,24.6162166595459
50,53,2e,23.398597717285156
50,54,2e,21.70037269592285
50,55,2e,24.102092742919922
50,56,2e,23.52025604248047
50,57,3b,24.36888313293457
50,58,3b,23.752885818481445
50,59,3b,18.759254455566406
50,60,3b,20.910261154174805
51,0,0a,29.937129974365234
51,1,1a,23.245508193969727
51,2,1a,25.52195167541504
51,3,1a,22.579177856445312
51,4,1a,24.157432556152344
51,5,1a,23.05297088623047
51,6,0b,28.841644287109375
51,7,0b,30.160459518432617
51,8,0b,30.452190399169922
51,9,0b,29.890554428100586
51,10,0b,26.98857307434082
51,11,2a,22.781049728393555
51,12,2a,21.37729835510254
51,13,2a,23.6181583404541
51,14,2a,24.0550479888916
51,15,2b,29.037158966064453
51,16,2c,22.58492660522461
51,17,2c,19.32257652282715
51,18,2c,23.507410049438477
51,19,2c,18.14713478088379
51,20,2c,25.052104949951172
52,0,0,34.75231170654297
52,1,1a,30.521488189697266
52,2,1a,29.28913688659668
52,3,1a,31.425386428833008
52,4,1a,30.39832878112793
52,5,1b,21.843595504760742
52,6,1b,23.230031967163086
52,7,1b,22.34311866760254
52,8,1b,21.819942474365234
52,9,1b,22.266447067260742
53,0,0,34.97319793701172
53,1,1a,36.000797271728516
53,2,1a,33.62908172607422
53,3,1a,33.17898941040039
53,4,1b,23.996185302734375
53,5,1b,26.4021053314209
53,6,2a,33.21927261352539
53,7,2a,31.509315490722656
53,8,2a,31.86776351928711
53,9,2a,33.16612243652344
53,10,2b,31.010343551635742
53,11,2b,28.575727462768555
53,12,2b,29.78959846496582
53,13,2b,26.9659423828125
53,14,2b,29.848167419433594
53,15,2c,25.236328125
53,16,2c,26.69703483581543
53,17,2c,26.276721954345703
53,18,2c,30.12826156616211
53,19,2c,25.90106964111328
53,20,2d,20.632354736328125
53,21,3a,25.375839233398438
53,22,3a,26.836191177368164
53,23,3a,26.33852195739746
53,24,3a,26.257749557495117
53,25,3a,25.63911247253418
53,26,3d,18.972644805908203
53,27,3d,20.82130241394043
53,28,3d,19.192405700683594
53,29,3d,25.984285354614258
53,30,3d,20.733083724975586
53,31,3e,16.49441909790039
53,32,3e,20.844736099243164
53,33,3f,13.572129249572754
53,34,3f,13.708793640136719
53,35,3f,15.045462608337402
53,36,3f,17.825159072875977
53,37,3f,14.755986213684082
54,0,0,29.816089630126953
54,1,1a,27.141876220703125
54,2,1a,26.65904426574707
54,3,1a,25.210376739501953
54,4,1a,27.89707374572754
54,5,1a,28.087791442871094
54,6,1b,27.52433967590332
54,7,1b,28.7634220123291
54,8,1b,26.680906295776367
54,9,1b,26.30923080444336
54,10,1b,28.98082733154297
54,11,1c,31.004980087280273
54,12,1c,28.409412384033203
54,13,1c,27.80879020690918
54,14,2a,22.08609962463379
54,15,2a,21.442405700683594
54,16,2a,20.444303512573242
54,17,2a,24.520898818969727
54,18,2a,21.490243911743164
54,19,2b,23.700159072875977
54,20,2b,27.275272369384766
54,21,2b,26.29036521911621
54,22,2b,26.708969116210938
54,23,2b,27.79119873046875
54,24,2c,26.652116775512695
54,25,2c,21.879596710205078
54,26,2c,25.212474822998047
55,0,0,33.609859466552734
55,1,1a,30.176006317138672
55,2,1a,30.321979522705078
55,3,1a,29.574033737182617
55,4,1a,30.94298553466797
55,5,1a,31.053539276123047
55,6,1b,28.565471649169922
55,7,1b,31.526851654052734
55,8,1b,33.81502914428711
55,9,1b,36.00685119628906
56,0,0a,36.88405990600586
56,1,0b,36.896793365478516
56,2,0b,38.0631217956543
56,3,0b,36.52294921875
56,4,0b,38.86759567260742
56,5,0b,37.531341552734375
56,6,1a,36.16966247558594
56,7,1a,35.8708610534668
56,8,1a,37.80893325805664
56,9,1a,36.70146560668945
56,10,1b,34.60434341430664
56,11,1b,38.62609100341797
56,12,1b,36.388946533203125
56,13,2a,24.623828887939453
56,14,2a,23.734342575073242
56,15,2a,25.33732795715332
56,16,2a,22.723251342773438
56,17,2a,23.36302947998047
56,18,2b,28.232898712158203
56,19,2b,29.88451385498047
56,20,2b,31.76734733581543
56,21,2b,28.339000701904297
57,0,0,28.19023323059082
57,1,1,26.374433517456055
57,2,1,24.38844108581543
57,3,1,25.469749450683594
57,4,2a,23.871931076049805
57,5,2a,23.637414932250977
57,6,2a,27.043546676635742
57,7,2a,25.112428665161133
57,8,2a,26.76905059814453
57,9,2b,25.699443817138672
57,10,2b,25.678857803344727
57,11,2b,21.564897537231445
57,12,2b,20.55841636657715
58,0,0,34.081329345703125
58,1,1a,29.099151611328125
58,2,1a,29.179065704345703
58,3,1a,28.971092224121094
58,4,1a,29.218107223510742
58,5,1b,23.820541381835938
58,6,1b,23.921916961669922
58,7,1b,26.40766143798828
58,8,1b,26.545818328857422
58,9,1b,27.528940200805664
59,0,0,32.96464920043945
59,1,1a,36.36762619018555
59,2,1a,29.235158920288086
59,3,1a,35.470542907714844
59,4,1a,31.63567352294922
59,5,1b,30.225833892822266
59,6,1b,33.25705337524414
59,7,1b,32.94235610961914
59,8,1b,31.359773635864258
59,9,1b,28.00095558166504
59,10,1c,31.059791564941406
59,11,1c,31.730960845947266
59,12,1c,26.74541473388672
59,13,1c,28.34185028076172
59,14,2a,27.196298599243164
59,15,2a,28.48312759399414
59,16,2a,29.493751525878906
59,17,2a,26.65858268737793
59,18,2a,28.536876678466797
59,19,2b,23.308685302734375
59,20,2b,24.77444839477539
59,21,2c,16.09384536743164
59,22,2c,20.012399673461914
59,23,2c,20.868003845214844
59,24,2c,20.24064826965332
59,25,2c,23.36259651184082
60,0,0,31.171430587768555
60,1,1a,30.577285766601562
60,2,1a,26.923675537109375
60,3,1a,29.035717010498047
60,4,1a,29.46346092224121
60,5,1a,28.241519927978516
60,6,1b,28.10252571105957
60,7,1b,27.00435447692871
60,8,1b,27.962310791015625
60,9,1b,27.3927001953125
60,10,1b,27.271738052368164
60,11,2a,25.829347610473633
60,12,2a,24.78769874572754
60,13,2b,18.389402389526367
60,14,2b,18.653953552246094
60,15,2b,19.80497169494629
60,16,2b,18.771207809448242
60,17,2b,21.005544662475586
60,18,2c,24.679584503173828
60,19,2c,26.28180503845215
60,20,2c,25.60845184326172
60,21,2c,24.94890022277832
60,22,2c,22.25172996520996
61,0,0a,32.34886169433594
61,1,0b,33.18021011352539
61,2,0b,35.62423324584961
61,3,0b,31.907808303833008
61,4,2a,32.4864387512207
61,5,2b,31.325265884399414
61,6,2c,23.022369384765625
61,7,2c,24.485858917236328
61,8,2c,24.391849517822266
61,9,2c,27.601064682006836
61,10,2c,24.95343017578125
61,11,2d,31.771686553955078
61,12,2d,30.945789337158203
61,13,2d,30.15275764465332
61,14,2d,30.505844116210938
61,15,3a,22.088376998901367
61,16,3a,19.183069229125977
61,17,3c,20.823286056518555
61,18,3c,20.691133499145508
61,19,3c,21.99140739440918
61,20,3c,21.430818557739258
62,0,0,31.156042098999023
62,1,1a,28.98181915283203
62,2,1a,30.140396118164062
62,3,1a,30.338560104370117
62,4,1a,31.182111740112305
62,5,1b,27.37795639038086
62,6,1b,32.394859313964844
62,7,1b,29.624547958374023
62,8,1c,31.258562088012695
62,9,1c,29.81517791748047
62,10,1c,31.091711044311523
62,11,1c,31.985088348388672
62,12,1c,31.622230529785156
62,13,2a,17.127077102661133
62,14,2a,19.976346969604492
62,15,2a,17.38304328918457
62,16,2a,16.996112823486328
62,17,2a,19.519065856933594
62,18,2b,29.624340057373047
62,19,2b,29.01748275756836
62,20,2b,27.558704376220703
62,21,2b,29.579099655151367
62,22,2b,28.591209411621094
62,23,2c,27.504127502441406
62,24,2c,29.527677536010742
62,25,2c,28.873743057250977
62,26,2c,29.72722053527832
62,27,2c,26.643861770629883
63,0,0,29.433425903320312
63,1,1a,29.942955017089844
63,2,2a,30.859901428222656
63,3,1b,33.52617645263672
63,4,2b,27.738012313842773
63,5,2b,29.152740478515625
63,6,2c,28.136165618896484
63,7,2c,27.120697021484375
63,8,2c,28.85841941833496
63,9,2d,27.997167587280273
63,10,2d,34.68851852416992
63,11,2d,33.81147766113281
63,12,2d,30.132041931152344
63,13,2d,32.694942474365234
63,14,2e,26.748144149780273
63,15,2e,29.434438705444336
63,16,2e,26.04436492919922
63,17,2e,28.253366470336914
63,18,3a,26.6646785736084
63,19,3a,29.5142765045166
63,20,3a,29.569612503051758
63,21,3a,26.77490997314453
63,22,3a,29.01922035217285
63,23,3b,21.08424949645996
63,24,3b,22.921430587768555
63,25,3b,22.58184051513672
63,26,3b,25.842971801757812
63,27,3b,21.863679885864258
63,28,3c,24.007352828979492
63,29,3c,24.482728958129883
63,30,3c,24.395057678222656
63,31,3c,23.761938095092773
63,32,3c,22.49184226989746
63,33,3d,21.730695724487305
63,34,3d,19.62649154663086
63,35,3d,22.00506591796875
63,36,3d,18.096797943115234
63,37,3d,20.225080490112305
64,0,0,33.22794723510742
64,1,1a,33.21791458129883
64,2,1a,31.3670597076416
64,3,1a,32.6495361328125
64,4,1b,32.95033645629883
64,5,1b,34.06310272216797
64,6,1b,33.560997009277344
64,7,2a,28.153488159179688
64,8,2a,30.772336959838867
64,9,2a,31.323768615722656
64,10,2a,28.6634464263916
64,11,2a,30.957664489746094
64,12,2b,22.334043502807617
64,13,2b,27.027101516723633
64,14,2b,24.567811965942383
64,15,2b,25.38445472717285
64,16,2b,27.092626571655273
65,0,0,34.67930221557617
65,1,1a,28.081026077270508
65,2,1a,28.561058044433594
65,3,1a,31.19068717956543
65,4,1a,30.82146644592285
65,5,1a,31.988420486450195
65,6,1b,20.968156814575195
65,7,1b,23.016862869262695
65,8,1b,22.62563705444336
65,9,1b,23.784332275390625
65,10,1b,20.06165885925293
66,0,0,31.276681900024414
66,1,1,22.54214859008789
66,2,1,22.142475128173828
66,3,1,23.4001522064209
66,4,1,23.3203067779541
66,5,1,21.764841079711914
66,6,2a,26.046552658081055
66,7,2a,24.426542282104492
66,8,2a,26.670564651489258
66,9,2a,24.966585159301758
66,10,2b,17.974924087524414
66,11,2b,17.773590087890625
66,12,2b,18.828672409057617
66,13,2b,17.499034881591797
66,14,2b,18.21127700805664
66,15,2c,21.800418853759766
66,16,2c,21.453155517578125
66,17,2c,23.17548179626465
66,18,2c,21.72998046875
66,19,2c,22.075807571411133
67,0,0,33.65378189086914
67,1,1a,30.881866455078125
67,2,1a,30.091514587402344
67,3,1a,31.462209701538086
67,4,1a,31.879323959350586
67,5,1a,30.950172424316406
67,6,2b,33.09111404418945
67,7,2b,29.97406005859375
67,8,2b,32.418365478515625
67,9,2b,37.47113800048828
67,10,2b,30.448278427124023
67,11,2c,21.645639419555664
67,12,2c,22.8907527923584
67,13,2c,22.342138290405273
67,14,2c,22.194683074951172
67,15,2c,22.1658992767334
67,16,3a,26.242050170898438
67,17,3a,19.530460357666016
67,18,3a,23.55205535888672
67,19,3a,18.546897888183594
67,20,3b,17.88520622253418
67,21,3b,24.272417068481445
67,22,3c,22.736520767211914
67,23,3c,22.93762969970703
67,24,3c,22.326963424682617
67,25,3c,26.18173599243164
67,26,3c,23.917980194091797
68,0,0,27.529712677001953
68,1,1a,28.094606399536133
68,2,1a,30.034788131713867
68,3,1b,30.05628204345703
68,4,1b,31.471120834350586
68,5,1b,31.549253463745117
68,6,1b,31.869300842285156
68,7,1b,30.235986709594727
68,8,2a,26.579944610595703
68,9,2a,27.656753540039062
68,10,2b,21.26490020751953
68,11,2b,23.4853572845459
68,12,2b,23.283754348754883
68,13,2b,21.47791290283203
69,0,0,36.51735305786133
69,1,1a,31.901981353759766
69,2,1a,34.14533996582031
69,3,1b,29.303319931030273
69,4,1b,30.19582176208496
69,5,1b,24.467594146728516
69,6,1b,25.378881454467773
69,7,1b,29.068954467773438
69,8,1c,28.820781707763672
69,9,1c,29.632808685302734
69,10,1c,30.647205352783203
69,11,2a,21.800443649291992
69,12,2a,19.650400161743164
69,13,2a,22.2095947265625
69,14,2a,21.823232650756836
69,15,2a,18.9019775390625
69,16,2b,19.760677337646484
69,17,2b,23.06496810913086
69,18,2b,24.1951904296875
69,19,2b,19.211034774780273
69,20,2b,23.893129348754883
69,21,2c,21.881914138793945
69,22,2c,22.070066452026367
69,23,2c,20.696971893310547
69,24,2c,23.606149673461914
69,25,2c,19.986175537109375
70,0,0,32.63705062866211
70,1,1a,32.337005615234375
70,2,1b,27.131717681884766
70,3,1b,31.109102249145508
70,4,1b,28.617218017578125
70,5,1b,28.589847564697266
70,6,1b,29.87323570251465
70,7,1c,33.27154541015625
70,8,1c,33.3326416015625
70,9,2a,25.557466506958008
70,10,2a,26.245214462280273
70,11,2a,26.21014404296875
70,12,2a,26.052732467651367
70,13,2a,22.896381378173828
70,14,2b,23.143712997436523
70,15,2b,28.491928100585938
70,16,2b,27.492191314697266
70,17,2b,27.909605026245117
71,0,0a,38.24726486206055
71,1,0b,36.49676513671875
71,2,0b,36.849632263183594
71,3,0b,39.079402923583984
71,4,0b,38.3629035949707
71,5,0b,35.58944320678711
71,6,1a,36.15584182739258
71,7,1a,32.84889602661133
71,8,1a,32.73385238647461
71,9,1b,24.143342971801758
71,10,1b,23.928457260131836
71,11,1b,24.323680877685547
71,12,1b,22.965967178344727
71,13,1b,23.63100242614746
72,0,0a,32.03609085083008
72,1,0b,32.70576858520508
72,2,0b,32.76984786987305
72,3,0b,34.43986511230469
72,4,0b,36.31600570678711
72,5,0b,33.304752349853516
72,6,1a,32.80129623413086
72,7,1a,33.925052642822266
72,8,1a,32.64859390258789
72,9,1b,31.595983505249023
72,10,1b,31.36296844482422
72,11,1b,33.459503173828125
72,12,1b,26.716259002685547
72,13,2a,24.638303756713867
72,14,2a,22.666383743286133
72,15,2a,27.23380470275879
72,16,2a,23.339488983154297
72,17,2a,20.701324462890625
72,18,2b,29.035051345825195
72,19,2b,27.996034622192383
72,20,2b,31.698869705200195
72,21,2b,28.83837127685547
72,22,2b,25.405834197998047
73,0,0a,30.58555030822754
73,1,0b,35.49494552612305
73,2,0b,33.68815231323242
73,3,0b,32.870147705078125
73,4,0b,34.076480865478516
73,5,0b,33.93709182739258
73,6,1a,30.0902099609375
73,7,1a,28.55917739868164
73,8,1a,31.52437400817871
73,9,1a,31.712749481201172
73,10,1a,27.244388580322266
73,11,1b,28.826080322265625
73,12,1b,27.757671356201172
73,13,1b,27.898038864135742
73,14,1b,31.04963493347168
73,15,1b,31.945117950439453
73,16,1c,26.873432159423828
73,17,1c,25.68968391418457
73,18,1c,28.22115135192871
73,19,1c,29.63393211364746
73,20,1c,27.326473236083984
73,21,2a,19.698070526123047
73,22,2a,16.862377166748047
73,23,2a,21.392454147338867
73,24,2a,23.9969425201416
73,25,2a,23.52052116394043
73,26,2b,26.359941482543945
73,27,2b,25.73482894897461
73,28,2b,24.945066452026367
73,29,2b,29.75663185119629
73,30,2b,26.540740966796875
73,31,2c,24.055112838745117
74,0,0a,30.00479507446289
74,1,0b,30.447525024414062
74,2,0b,29.41599464416504
74,3,1a,28.03952980041504
74,4,1a,27.349538803100586
74,5,1b,22.982839584350586
74,6,1b,22.718429565429688
74,7,1b,22.343374252319336
74,8,1b,23.111276626586914
74,9,1b,23.83761215209961
74,10,2a,22.756874084472656
74,11,2a,23.4083309173584
74,12,2a,23.75071907043457
74,13,2a,22.855539321899414
74,14,2a,22.995067596435547
74,15,2b,20.625328063964844
74,16,2b,20.93444061279297
74,17,2b,22.432207107543945
74,18,2b,20.08111572265625
74,19,2b,21.63993263244629
75,0,0a,31.093358993530273
75,1,0b,32.18445587158203
75,2,0b,31.559215545654297
75,3,0b,31.929227828979492
75,4,0b,31.956663131713867
75,5,0b,31.646516799926758
75,6,1a,28.67093276977539
75,7,1a,28.610679626464844
75,8,1b,21.357126235961914
75,9,1b,22.604476928710938
75,10,1b,22.8760929107666
75,11,1b,21.087608337402344
75,12,1b,19.50335693359375
75,13,1c,27.087135314941406
75,14,1c,28.457393646240234
76,0,0a,33.04449462890625
76,1,0b,33.08732986450195
76,2,0b,35.25249099731445
76,3,0b,33.5316162109375
76,4,0b,34.46646499633789
76,5,0b,33.32156753540039
76,6,1a,29.392980575561523
76,7,1a,31.551267623901367
76,8,1a,29.63371467590332
76,9,1a,27.59303092956543
76,10,1b,24.98043441772461
76,11,1b,25.058185577392578
76,12,1b,25.484987258911133
76,13,1b,26.17457389831543
76,14,1b,25.523807525634766
77,0,0,34.763816833496094
77,1,0,38.50081253051758
77,2,0,37.34463882446289
77,3,0,36.84333801269531
77,4,1a,17.09073257446289
77,5,1a,18.290447235107422
77,6,1a,19.101045608520508
77,7,1a,17.826845169067383
77,8,1a,19.583126068115234
77,9,1b,30.511751174926758
77,10,1b,27.798931121826172
77,11,1b,26.84905433654785
77,12,1b,26.23206329345703
77,13,1b,25.995662689208984
78,0,0,37.007877349853516
78,1,0,37.35526657104492
78,2,0,34.832786560058594
78,3,0,31.883378982543945
78,4,0,35.89279556274414
78,5,1,35.657474517822266
78,6,1,36.8220329284668
78,7,2a,29.745908737182617
78,8,2a,26.531200408935547
78,9,2a,25.968372344970703
78,10,2a,25.93701934814453
78,11,2a,23.719581604003906
78,12,2b,22.77283477783203
78,13,2b,24.643613815307617
78,14,2b,24.300884246826172
78,15,2b,26.713050842285156
78,16,2b,21.67286491394043
78,17,2c,26.569690704345703
78,18,2c,26.484819412231445
78,19,2c,24.494958877563477
78,20,2c,24.48725128173828
78,21,3a,23.121740341186523
78,22,3a,22.50069808959961
78,23,3a,27.002580642700195
78,24,3a,23.43707275390625
78,25,3a,23.994213104248047
78,26,3b,23.409252166748047
78,27,3b,24.781091690063477
78,28,3b,20.953588485717773
78,29,3b,22.45606803894043
78,30,3b,29.209842681884766
78,31,3c,18.168739318847656
78,32,3c,20.280075073242188
78,33,3c,18.995561599731445
78,34,3c,21.29479217529297
78,35,3c,21.806365966796875
79,0,0,35.212013244628906
79,1,0,35.07343673706055
79,2,0,35.25005340576172
79,3,0,34.04591751098633
79,4,1a,32.94886016845703
79,5,1b,25.95271110534668
79,6,1c,31.39915657043457
79,7,1c,32.754547119140625
79,8,1c,31.93509864807129
79,9,1c,31.947805404663086
79,10,1c,29.886734008789062
79,11,2a,17.599075317382812
79,12,2a,23.441804885864258
79,13,2a,17.277292251586914
79,14,2a,19.579631805419922
79,15,2a,18.205217361450195
79,16,2b,24.81708335876465
79,17,2b,27.32474708557129
79,18,2b,26.604829788208008
79,19,2b,26.438953399658203
79,20,2b,27.04620361328125
79,21,2c,22.02707862854004
79,22,2c,21.40239715576172
79,23,2c,17.44642448425293
79,24,2c,21.51630401611328
79,25,2c,21.22118377685547
80,0,0,34.1849365234375
80,1,0,35.26027297973633
80,2,0,34.72135543823242
80,3,0,36.00761413574219
80,4,0,33.28244400024414
80,5,0,35.69378662109375
80,6,2,17.72563934326172
80,7,2,18.41556739807129
80,8,2,20.038644790649414
80,9,2,17.72219467163086
80,10,2,16.236103057861328
81,0,0,30.770238876342773
81,1,0,26.25222396850586
81,2,1a,27.029361724853516
81,3,1b,28.765710830688477
82,0,0,38.59438705444336
82,1,0,39.62932205200195
82,2,0,34.118717193603516
82,3,0,36.94032669067383
82,4,0,38.91328430175781
82,5,0,38.760189056396484
82,6,1a,28.463050842285156
82,7,1a,34.257991790771484
82,8,1a,33.12751388549805
82,9,1a,32.97993850708008
82,10,1a,35.73930358886719
82,11,1b,23.296775817871094
82,12,1b,28.599506378173828
82,13,1b,32.03775405883789
82,14,1b,29.715606689453125
82,15,1b,28.602581024169922
82,16,2a,13.784915924072266
82,17,2a,22.299055099487305
82,18,2a,23.4567928314209
82,19,2a,20.49601173400879
82,20,2a,20.63679313659668
82,21,2b,22.826305389404297
82,22,2c,22.91240882873535
82,23,2c,24.245861053466797
82,24,2c,24.630857467651367
82,25,2c,24.678829193115234
82,26,2c,23.397262573242188
83,0,0,35.112823486328125
83,1,0,32.4018669128418
83,2,0,33.91082763671875
83,3,0,35.4237060546875
83,4,0,35.13557434082031
83,5,0,34.56922912597656
83,6,1a,26.466920852661133
83,7,1a,28.962709426879883
83,8,1a,26.085811614990234
83,9,1a,28.963069915771484
83,10,1a,28.335134506225586
83,11,1b,22.742450714111328
83,12,1b,21.61941909790039
83,13,1b,24.111886978149414
83,14,1b,21.113496780395508
83,15,1b,20.4932804107666
84,0,0,31.474205017089844
84,1,0,31.880680084228516
84,2,0,30.43325424194336
84,3,0,29.334562301635742
84,4,0,31.512191772460938
84,5,0,30.93177604675293
84,6,1a,24.125825881958008
84,7,1a,29.62044906616211
84,8,1a,28.727611541748047
84,9,1a,28.72148895263672
84,10,1a,29.44367790222168
84,11,1a,29.374786376953125
84,12,1b,28.380905151367188
84,13,1b,28.4676513671875
84,14,1b,27.6807918548584
84,15,1b,29.721948623657227
84,16,2,28.268386840820312
84,17,2,26.400800704956055
84,18,2,28.0007266998291
84,19,2,24.904932022094727
84,20,2,24.93631362915039
84,21,3a,21.843454360961914
84,22,3a,23.231477737426758
84,23,3a,23.20004653930664
84,24,3a,23.000959396362305
84,25,3b,23.074481964111328
84,26,3b,24.399154663085938
84,27,3b,24.535654067993164
84,28,3b,23.84676170349121
84,29,3b,23.434324264526367
84,30,4,18.242013931274414
84,31,4,16.609024047851562
84,32,4,19.562211990356445
84,33,4,17.672534942626953
84,34,4,20.293642044067383
85,0,0,37.278099060058594
85,1,1,34.5869255065918
85,2,1,34.737667083740234
85,3,2,30.860265731811523
85,4,2,30.35470199584961
85,5,2,33.88506317138672
85,6,2,28.241361618041992
85,7,3a,23.88787841796875
85,8,3b,21.70172882080078
85,9,3b,21.603076934814453
85,10,3b,22.043838500976562
85,11,3b,21.19371223449707
85,12,3c,25.31230354309082
85,13,3c,20.200971603393555
85,14,3c,21.90750503540039
85,15,3c,24.691390991210938
85,16,3c,25.19522476196289
85,17,4a,26.981830596923828
85,18,4a,27.06047248840332
85,19,4b,16.80291748046875
85,20,4b,18.86682891845703
85,21,4b,15.088574409484863
85,22,4c,31.435089111328125
85,23,4c,28.313045501708984
85,24,4c,28.10735321044922
86,0,0,33.07485580444336
86,1,0,33.462310791015625
86,2,0,33.998313903808594
86,3,1a,32.57330322265625
86,4,1a,38.01211166381836
86,5,1a,34.38935089111328
86,6,1a,29.488771438598633
86,7,1b,31.478515625
86,8,1c,25.87499237060547
86,9,1c,24.44305992126465
86,10,2a,28.053943634033203
86,11,2a,28.74894905090332
86,12,2a,25.842632293701172
86,13,2a,26.825302124023438
86,14,2b,27.41843032836914
86,15,2b,27.592309951782227
86,16,2b,25.48637580871582
86,17,2b,27.69865608215332
86,18,2b,28.569562911987305
86,19,2c,24.789779663085938
86,20,2c,24.00059700012207
86,21,3a,18.519298553466797
86,22,3a,18.88211441040039
86,23,3a,17.991758346557617
86,24,3a,17.813228607177734
86,25,3b,25.101749420166016
86,26,3c,13.50119400024414
86,27,3c,19.128141403198242
86,28,3c,15.775321006774902
86,29,3c,19.293256759643555
86,30,3d,23.54923439025879
86,31,3d,18.731719970703125
86,32,3d,22.322818756103516
86,33,3d,23.995616912841797
86,34,3d,28.066089630126953
87,0,0,32.48412322998047
87,1,0,31.120433807373047
87,2,0,33.86690902709961
87,3,0,30.84576988220215
87,4,0,30.387561798095703
87,5,1,29.612241744995117
88,0,0,26.130582809448242
88,1,0,29.156108856201172
88,2,0,28.786481857299805
88,3,0,26.89619255065918
88,4,0,29.140445709228516
88,5,1a,24.163469314575195
88,6,1a,24.927778244018555
88,7,1a,26.186874389648438
88,8,1b,29.13200569152832
88,9,1b,26.958595275878906
89,0,0,32.10968780517578
89,1,0,29.80908966064453
89,2,0,29.320369720458984
89,3,0,29.18072509765625
89,4,0,29.619112014770508
89,5,0,32.08367919921875
89,6,1a,27.287973403930664
89,7,1a,28.182390213012695
89,8,1a,26.582693099975586
89,9,1b,31.454072952270508
89,10,1c,25.574655532836914
89,11,1c,21.273698806762695
89,12,1c,23.76774787902832
89,13,1c,22.73169708251953
89,14,1c,24.505447387695312
89,15,2a,27.227588653564453
89,16,2a,26.724966049194336
89,17,2a,25.690021514892578
89,18,2a,25.184696197509766
89,19,2a,26.383148193359375
89,20,2b,23.766435623168945
89,21,2b,22.62506103515625
89,22,2b,23.305992126464844
89,23,2b,21.39409828186035
89,24,2b,21.823307037353516
89,25,2b,21.297393798828125
90,0,0,36.8258056640625
90,1,1a,35.99396514892578
90,2,1a,33.95778274536133
90,3,1a,34.70738983154297
90,4,1a,33.99679183959961
90,5,1a,34.11115646362305
90,6,1b,31.761207580566406
90,7,1b,32.36647033691406
90,8,1b,29.454477310180664
90,9,1b,36.065242767333984
90,10,1b,29.144634246826172
90,11,1c,29.36954116821289
90,12,1c,31.216039657592773
90,13,1c,31.221904754638672
90,14,1c,34.77064514160156
90,15,1c,31.71271324157715
90,16,2a,27.61000633239746
90,17,2a,27.49468231201172
90,18,2b,19.744794845581055
90,19,2b,20.041704177856445
90,20,2b,20.735193252563477
90,21,2b,20.977415084838867
90,22,2b,20.709571838378906
90,23,2c,25.326683044433594
90,24,2c,26.33384132385254
90,25,2c,25.90471076965332
90,26,2c,25.99445152282715
90,27,2c,23.681018829345703
90,28,2d,27.251737594604492
90,29,2d,28.121585845947266
90,30,2d,24.308563232421875
90,31,2d,28.29110336303711
90,32,2d,23.739582061767578
91,0,0,32.81106185913086
91,1,0,33.01679229736328
91,2,0,26.543418884277344
91,3,0,33.72541809082031
91,4,0,31.995716094970703
91,5,1,25.306486129760742
91,6,1,23.290082931518555
91,7,1,26.68103790283203
91,8,1,21.451234817504883
92,0,0,31.866344451904297
92,1,0,31.39271354675293
92,2,0,30.626644134521484
92,3,1a,23.98713493347168
92,4,1a,23.005517959594727
92,5,1a,25.939058303833008
92,6,1a,25.039329528808594
92,7,1a,21.962966918945312
92,8,1b,24.027889251708984
92,9,1b,24.567556381225586
92,10,1b,23.81114959716797
92,11,1b,21.816890716552734
92,12,1b,23.760549545288086
93,0,0,29.814149856567383
93,1,0,28.373628616333008
93,2,1a,25.96928596496582
93,3,1b,27.595144271850586
93,4,1b,26.954683303833008
93,5,1b,28.4431095123291
93,6,1b,28.718313217163086
93,7,1b,30.589778900146484
93,8,2a,21.98725700378418
93,9,2a,22.297607421875
93,10,2a,23.188684463500977
93,11,2a,22.8253173828125
93,12,2b,21.867496490478516
93,13,2b,21.89889907836914
93,14,2b,20.157106399536133
93,15,2b,24.076807022094727
93,16,2b,24.411956787109375
93,17,2c,27.662324905395508
93,18,2c,26.851972579956055
93,19,2c,28.677871704101562
93,20,2c,24.005889892578125
93,21,2c,26.73650360107422
94,0,0,32.01486587524414
94,1,0,32.716190338134766
94,2,0,36.373477935791016
94,3,0,33.25054168701172
94,4,0,32.16927719116211
94,5,0,32.055198669433594
94,6,1a,28.549882888793945
94,7,1a,30.526708602905273
94,8,1a,30.6771297454834
94,9,1b,26.117929458618164
94,10,1b,26.740249633789062
94,11,1b,29.522462844848633
94,12,1b,27.120014190673828
94,13,1b,27.940465927124023
94,14,1c,32.1225471496582
94,15,1c,29.939685821533203
94,16,1c,29.1909122467041
94,17,2a,21.5902156829834
94,18,2a,18.902563095092773
94,19,2a,21.96158790588379
94,20,2a,21.99616241455078
94,21,2a,21.065921783447266
94,22,2b,24.4426326751709
94,23,2b,26.60079574584961
94,24,2b,27.958463668823242
94,25,2b,26.855375289916992
94,26,2c,27.915843963623047
94,27,2c,25.75887680053711
94,28,2c,27.516992568969727
94,29,2c,21.689668655395508
